order_id,customer_id,region_code,status,order_date
495,308,WEST,PLACED,2025-10-21 14:50:12
496,223,EAST,PLACED,2026-04-13 11:30:10
497,495,WEST,SHIPPED,2026-05-08 22:57:31
498,591,EAST,PLACED,2024-09-03 15:21:16
499,591,NORTH,CANCELLED,2026-04-03 13:13:26
500,58,EAST,DELIVERED,2026-06-19 23:13:06
501,-1,NORTH,CANCELLED,2026-06-12 04:41:35
502,233,NORTH,RETURNED,2025-12-10 23:12:34
503,392,EAST,PLACED,2025-09-16 21:54:42
504,43,SOUTH,DELIVERED,2025-04-16 11:16:50
505,515,SOUTH,SHIPPED,2024-09-13 20:27:18
506,403,NORTH,CANCELLED,2025-01-25 02:40:25
507,443,WEST,DELIVERED,2024-11-28 13:50:55
508,136,NORTH,DELIVERED,2025-08-10 05:16:16
509,586,WEST,PLACED,2025-02-25 00:00:00
510,88,WEST,CANCELLED,2026-03-29 15:50:36
511,134,WEST,SHIPPED,2025-10-14 00:44:02
512,203,WEST,CANCELLED,2025-12-25 05:29:22
513,586,SOUTH,SHIPPED,2025-02-09 19:46:41
514,74,WEST,DELIVERED,2025-04-13 19:31:38
515,590,NORTH,PLACED,2026-01-09 00:00:00
516,424,EAST,CANCELLED,2025-05-03 03:37:35
517,196,EAST,DELIVERED,2025-11-09 21:22:11
518,25,SOUTH,DELIVERED,2025-05-04 05:53:01
519,453,SOUTH,RETURNED,2025-07-13 17:31:51
520,46,SOUTH,SHIPPED,2026-01-19 22:43:10
521,383,NORTH,SHIPPED,2024-10-31 21:27:30
522,56,SOUTH,SHIPPED,2026-06-11 09:24:54
523,295,EAST,PLACED,2026-01-26 11:58:40
524,114,WEST,DELIVERED,2025-08-06 14:19:17
525,24,SOUTH,DELIVERED,2026-03-03 09:32:21
526,551,SOUTH,SHIPPED,2025-10-04 00:46:59
527,536,WEST,DELIVERED,2025-12-02 13:02:31
528,-1,WEST,PLACED,2025-11-01 10:41:50
529,540,EAST,PLACED,2024-12-15 21:41:09
530,62,SOUTH,DELIVERED,2026-04-10 14:14:14
531,278,WEST,PLACED,2025-12-27 04:16:07
532,9,WEST,PLACED,2025-12-31 12:56:21
533,278,NORTH,DELIVERED,2024-08-20 10:20:35
534,300,SOUTH,CANCELLED,2025-05-28 07:28:56
535,521,EAST,PLACED,2025-08-17 01:27:17
536,545,SOUTH,PLACED,2025-01-07 01:59:59
537,513,NORTH,CANCELLED,2024-09-05 11:44:09
538,254,EAST,RETURNED,2025-04-21 16:53:10
539,502,SOUTH,CANCELLED,2024-08-19 21:10:50
540,356,EAST,DELIVERED,2025-12-04 05:50:51
541,310,EAST,SHIPPED,2026-04-28 05:28:38
542,64,WEST,DELIVERED,2026-06-28 04:59:43
543,31,EAST,RETURNED,2025-01-27 19:51:49
544,156,WEST,DELIVERED,2025-12-28 00:00:00
545,141,WEST,PLACED,2025-09-14 01:34:53
546,233,SOUTH,CANCELLED,2025-10-24 14:18:02
547,157,EAST,CANCELLED,2026-07-13 05:23:39
548,338,SOUTH,CANCELLED,2025-01-13 04:55:56
549,142,SOUTH,RETURNED,2026-06-06 00:00:00
550,142,SOUTH,DELIVERED,2025-07-05 15:40:37
551,149,SOUTH,RETURNED,2025-04-09 05:15:21
552,-1,NORTH,RETURNED,2024-12-26 15:13:36
553,326,NORTH,SHIPPED,2026-03-23 03:26:25
554,327,WEST,CANCELLED,2025-03-29 05:30:57
555,454,SOUTH,DELIVERED,2026-04-02 18:19:16
556,193,SOUTH,PLACED,2024-12-27 02:37:18
557,27,EAST,RETURNED,2025-11-18 23:59:01
558,581,SOUTH,RETURNED,2025-11-11 19:39:59
559,238,NORTH,SHIPPED,2025-05-11 15:48:51
560,82,SOUTH,CANCELLED,2025-08-30 18:42:23
561,481,SOUTH,DELIVERED,2026-05-29 11:32:29
562,397,WEST,CANCELLED,2024-11-20 10:07:13
563,168,SOUTH,SHIPPED,2024-08-30 15:29:59
564,419,EAST,PLACED,2025-06-22 10:23:46
565,228,SOUTH,SHIPPED,2024-09-25 23:34:04
566,182,WEST,CANCELLED,2026-01-21 21:23:15
567,333,SOUTH,CANCELLED,2025-07-03 16:54:47
568,415,WEST,PLACED,2026-02-16 00:12:56
569,321,NORTH,CANCELLED,2025-09-14 00:18:00
570,112,WEST,CANCELLED,2026-05-09 23:16:59
571,44,WEST,SHIPPED,2026-02-27 15:15:40
572,41,WEST,RETURNED,2025-09-10 11:59:46
573,51,EAST,SHIPPED,2025-07-13 00:34:32
574,408,EAST,DELIVERED,2025-07-29 22:49:55
575,171,EAST,CANCELLED,2025-11-24 20:20:55
576,56,SOUTH,RETURNED,2025-07-31 16:26:07
577,463,NORTH,PLACED,2024-12-23 05:52:44
578,600,SOUTH,RETURNED,2025-06-06 21:59:31
579,424,WEST,DELIVERED,2024-08-24 23:05:34
580,184,SOUTH,CANCELLED,2026-06-22 02:35:34
581,466,EAST,PLACED,2025-04-14 00:00:00
582,-1,NORTH,PLACED,2024-11-02 06:53:10
583,461,NORTH,DELIVERED,2025-09-16 11:21:35
584,394,SOUTH,RETURNED,2025-05-26 17:46:43
585,-1,NORTH,CANCELLED,2026-03-25 08:06:28
586,175,SOUTH,DELIVERED,2024-12-09 12:54:34
587,-1,NORTH,SHIPPED,2025-06-27 12:16:01
588,316,WEST,DELIVERED,2025-03-17 00:00:00
589,186,SOUTH,PLACED,2025-01-10 04:07:38
590,4,EAST,RETURNED,2024-08-15 02:16:00
591,470,WEST,CANCELLED,2025-10-01 18:17:36
592,6,WEST,RETURNED,2025-02-06 09:04:17
593,223,WEST,RETURNED,2025-07-24 00:00:00
594,420,NORTH,CANCELLED,2025-11-15 14:11:11
595,7,EAST,SHIPPED,2025-11-29 23:58:25
596,571,NORTH,SHIPPED,2024-12-27 04:21:52
597,152,EAST,PLACED,2024-09-03 03:13:39
598,149,EAST,PLACED,2025-04-19 19:03:19
599,90,NORTH,PLACED,2025-06-25 11:20:16
600,183,EAST,SHIPPED,2025-11-23 06:14:10
601,587,SOUTH,RETURNED,2025-07-25 06:48:35
602,593,NORTH,DELIVERED,2024-10-16 22:41:50
603,-1,EAST,DELIVERED,2026-07-03 17:51:54
604,389,WEST,PLACED,2026-05-22 15:07:42
605,564,EAST,PLACED,2025-08-06 07:21:34
606,138,EAST,PLACED,2025-04-18 07:35:21
607,-1,SOUTH,CANCELLED,2026-01-28 00:00:00
608,215,NORTH,RETURNED,2024-10-29 12:14:19
609,586,NORTH,RETURNED,2025-08-16 06:49:44
610,295,EAST,CANCELLED,2025-02-23 07:06:41
611,539,EAST,RETURNED,2026-07-26 17:11:39
612,133,WEST,RETURNED,2025-09-13 06:42:56
613,510,SOUTH,CANCELLED,2026-06-22 23:22:56
614,239,SOUTH,DELIVERED,2024-08-06 20:10:04
615,122,WEST,PLACED,2025-12-04 10:07:50
616,121,WEST,SHIPPED,2025-06-23 04:59:01
617,47,EAST,DELIVERED,2025-10-14 21:35:58
618,218,SOUTH,PLACED,2026-01-23 13:32:52
619,289,NORTH,DELIVERED,2025-04-01 15:59:37
620,308,EAST,RETURNED,2026-03-24 09:13:17
621,7,EAST,PLACED,2025-04-27 18:08:19
622,406,NORTH,RETURNED,2026-05-13 21:05:56
623,180,EAST,SHIPPED,2026-05-15 06:19:39
624,347,WEST,CANCELLED,2026-04-16 20:35:47
625,37,WEST,SHIPPED,2024-12-04 07:18:28
626,472,EAST,RETURNED,2025-07-30 19:45:52
627,424,EAST,PLACED,2025-10-18 09:59:29
628,324,NORTH,RETURNED,2025-01-14 08:59:28
629,592,EAST,DELIVERED,2024-09-26 00:59:52
630,153,NORTH,DELIVERED,2025-04-26 00:00:00
631,385,SOUTH,RETURNED,2025-10-23 02:34:00
632,399,NORTH,SHIPPED,2026-06-08 03:53:31
633,316,NORTH,DELIVERED,2025-03-04 11:46:34
634,424,WEST,PLACED,2026-06-17 20:04:15
635,244,WEST,DELIVERED,2026-05-11 20:54:19
636,310,EAST,SHIPPED,2024-12-19 13:10:17
637,115,NORTH,DELIVERED,2026-04-01 17:45:40
638,207,WEST,PLACED,2025-09-02 15:07:20
639,26,SOUTH,CANCELLED,2024-12-31 08:30:00
640,349,EAST,CANCELLED,2026-03-30 00:00:00
641,336,NORTH,SHIPPED,2026-05-06 04:28:12
642,529,SOUTH,SHIPPED,2026-02-19 09:40:23
643,38,WEST,CANCELLED,2026-02-10 22:36:29
644,535,NORTH,PLACED,2025-04-04 03:48:33
645,46,NORTH,RETURNED,2025-04-21 11:40:07
646,479,NORTH,PLACED,2025-09-13 22:58:09
647,320,EAST,PLACED,2025-12-14 19:44:25
648,215,SOUTH,DELIVERED,2025-01-02 04:00:30
649,294,EAST,DELIVERED,2026-03-28 20:29:35
650,452,EAST,PLACED,2024-11-29 14:14:15
651,162,NORTH,DELIVERED,2024-08-17 00:00:00
652,574,NORTH,RETURNED,2025-01-13 01:34:44
653,556,EAST,DELIVERED,2025-03-04 03:28:29
654,145,SOUTH,DELIVERED,2024-12-16 15:29:40
655,73,EAST,DELIVERED,2025-09-29 11:47:06
656,455,SOUTH,PLACED,2024-08-28 03:09:37
657,483,NORTH,PLACED,2025-05-30 13:30:47
658,56,WEST,PLACED,2025-06-06 00:33:19
659,184,WEST,RETURNED,2025-11-27 07:38:53
660,365,EAST,DELIVERED,2026-05-02 12:55:13
661,203,NORTH,RETURNED,2026-07-23 08:38:16
662,477,SOUTH,RETURNED,2024-10-16 18:46:49
663,480,WEST,PLACED,2025-04-03 16:49:04
664,-1,SOUTH,CANCELLED,2025-01-26 10:31:42
665,148,EAST,RETURNED,2026-07-15 15:40:16
666,373,SOUTH,CANCELLED,2026-01-31 00:27:33
667,339,WEST,DELIVERED,2025-08-19 06:28:54
668,31,WEST,PLACED,2024-11-01 07:03:53
669,360,WEST,CANCELLED,2026-05-24 12:55:24
670,175,EAST,DELIVERED,2025-11-18 02:16:48
671,589,NORTH,SHIPPED,2025-06-16 17:13:56
672,110,NORTH,DELIVERED,2026-04-13 02:40:51
673,310,WEST,RETURNED,2025-06-12 22:27:29
674,-1,SOUTH,SHIPPED,2025-10-05 05:12:27
675,163,WEST,CANCELLED,2024-09-25 22:08:38
676,349,WEST,SHIPPED,2026-04-06 19:22:10
677,446,EAST,RETURNED,2025-10-02 13:24:51
678,-1,NORTH,SHIPPED,2026-03-02 21:29:53
679,588,NORTH,CANCELLED,2025-11-08 13:25:06
680,475,NORTH,DELIVERED,2026-05-06 02:19:04
681,456,EAST,SHIPPED,2025-06-16 19:14:25
682,72,NORTH,RETURNED,2026-01-20 01:30:19
683,389,WEST,DELIVERED,2025-12-19 14:09:57
684,63,SOUTH,PLACED,2026-05-02 00:00:00
685,143,NORTH,RETURNED,2026-03-16 15:38:56
686,151,WEST,SHIPPED,2025-09-22 06:01:25
687,299,WEST,CANCELLED,2025-01-04 14:11:15
688,211,EAST,DELIVERED,2025-10-22 13:25:12
689,312,EAST,CANCELLED,2024-10-13 23:08:07
690,597,WEST,PLACED,2026-05-25 23:47:30
691,131,NORTH,DELIVERED,2025-05-19 09:30:39
692,-1,NORTH,PLACED,2026-02-02 22:10:07
693,574,NORTH,DELIVERED,2026-06-05 13:31:15
694,289,SOUTH,PLACED,2025-07-06 22:27:27
695,404,WEST,DELIVERED,2025-06-16 23:41:41
696,391,SOUTH,CANCELLED,2026-01-02 04:21:38
697,178,SOUTH,CANCELLED,2024-12-29 19:30:00
698,569,EAST,CANCELLED,2026-05-20 00:44:12
699,428,EAST,SHIPPED,2026-06-14 11:40:11
700,129,NORTH,SHIPPED,2024-09-30 08:08:23
701,17,WEST,SHIPPED,2025-12-29 15:20:24
702,448,NORTH,SHIPPED,2024-11-20 04:40:07
703,426,WEST,CANCELLED,2025-12-02 16:53:28
704,185,WEST,CANCELLED,2025-10-08 09:39:21
705,-1,EAST,CANCELLED,2025-01-27 22:48:47
706,191,NORTH,CANCELLED,2025-10-28 12:15:07
707,511,EAST,SHIPPED,2025-06-20 17:16:09
708,-1,EAST,RETURNED,2024-08-31 14:28:19
709,39,WEST,RETURNED,2026-02-04 02:39:37
710,378,WEST,PLACED,2026-01-23 22:29:58
711,82,EAST,SHIPPED,2025-08-01 17:44:19
712,530,NORTH,PLACED,2025-02-12 02:08:25
713,-1,EAST,PLACED,2025-11-24 18:34:29
714,55,NORTH,DELIVERED,2025-08-04 19:02:44
715,465,WEST,RETURNED,2025-10-25 10:11:10
716,340,EAST,CANCELLED,2026-04-17 14:39:24
717,302,SOUTH,DELIVERED,2024-09-02 01:13:34
718,312,EAST,RETURNED,2024-09-22 07:36:27
719,485,SOUTH,RETURNED,2025-10-24 13:34:54
720,53,NORTH,DELIVERED,2025-03-16 09:19:43
721,497,SOUTH,PLACED,2025-09-02 07:41:31
722,79,EAST,DELIVERED,2024-11-16 13:23:56
723,288,EAST,DELIVERED,2024-08-16 15:27:38
724,115,SOUTH,RETURNED,2026-07-13 12:46:41
725,155,EAST,CANCELLED,2026-04-25 01:56:22
726,180,SOUTH,DELIVERED,2025-08-17 06:14:01
727,186,NORTH,RETURNED,2025-04-28 21:50:50
728,87,SOUTH,SHIPPED,2026-05-18 04:57:29
729,508,WEST,CANCELLED,2025-02-06 10:21:33
730,451,SOUTH,SHIPPED,2025-10-28 08:52:33
731,354,EAST,PLACED,2026-03-15 09:56:19
732,119,SOUTH,PLACED,2025-08-01 00:33:45
733,409,EAST,CANCELLED,2025-08-10 12:56:37
734,546,WEST,SHIPPED,2026-01-18 12:14:47
735,400,EAST,CANCELLED,2024-11-26 00:00:00
736,544,NORTH,CANCELLED,2025-03-17 22:10:28
737,460,EAST,CANCELLED,2025-09-21 11:20:15
738,43,EAST,PLACED,2026-05-23 08:27:30
739,443,EAST,RETURNED,2025-04-22 18:56:33
740,277,NORTH,DELIVERED,2025-02-19 22:39:11
741,599,WEST,CANCELLED,2026-03-29 03:16:37
742,248,SOUTH,RETURNED,2025-09-13 11:18:40
743,346,EAST,SHIPPED,2025-10-04 22:56:07
744,11,NORTH,PLACED,2024-08-14 21:40:27
745,422,NORTH,PLACED,2026-01-20 01:20:07
746,457,SOUTH,DELIVERED,2026-02-19 22:20:58
747,291,SOUTH,DELIVERED,2024-09-01 01:16:55
748,25,NORTH,RETURNED,2024-09-18 19:03:11
749,223,NORTH,RETURNED,2026-02-06 14:10:26
750,123,SOUTH,PLACED,2025-05-24 15:04:14
751,580,NORTH,SHIPPED,2026-01-27 22:37:16
752,189,EAST,DELIVERED,2025-08-03 07:22:49
753,78,EAST,CANCELLED,2026-03-26 04:35:28
754,438,EAST,DELIVERED,2024-12-09 09:57:47
755,76,NORTH,DELIVERED,2025-05-29 22:35:17
756,398,NORTH,DELIVERED,2025-02-22 04:36:50
757,272,WEST,SHIPPED,2024-09-28 12:22:44
758,504,WEST,SHIPPED,2024-12-22 05:06:02
759,504,SOUTH,PLACED,2025-09-29 12:48:40
760,442,NORTH,SHIPPED,2026-07-15 10:57:59
761,453,NORTH,DELIVERED,2024-09-01 00:00:00
762,75,EAST,PLACED,2026-04-01 07:26:54
763,457,WEST,PLACED,2024-11-29 05:32:32
764,1,WEST,PLACED,2025-02-28 13:26:00
765,156,WEST,DELIVERED,2025-10-25 22:46:05
766,4,WEST,RETURNED,2025-08-11 23:51:44
767,447,NORTH,CANCELLED,2025-09-29 03:25:35
768,232,WEST,PLACED,2026-01-22 23:27:34
769,494,EAST,PLACED,2025-04-21 14:27:51
770,311,NORTH,CANCELLED,2025-12-09 17:06:41
771,93,EAST,DELIVERED,2024-10-07 02:31:14
772,471,SOUTH,DELIVERED,2024-12-20 19:06:04
773,568,WEST,PLACED,2025-12-31 19:40:25
774,196,WEST,DELIVERED,2026-07-02 21:56:10
775,110,WEST,DELIVERED,2024-10-10 12:38:55
776,449,SOUTH,SHIPPED,2024-09-02 08:09:42
777,198,SOUTH,PLACED,2025-08-20 14:39:11
778,399,EAST,PLACED,2025-08-28 17:29:06
779,547,NORTH,CANCELLED,2024-09-03 09:13:23
780,348,EAST,PLACED,2026-04-09 11:57:13
781,44,NORTH,CANCELLED,2025-01-17 00:39:52
782,536,SOUTH,CANCELLED,2026-03-04 04:53:55
783,594,NORTH,SHIPPED,2024-09-03 06:08:49
784,145,NORTH,CANCELLED,2025-08-06 00:00:00
785,47,SOUTH,SHIPPED,2024-08-16 18:29:03
786,177,EAST,PLACED,2026-05-05 02:23:07
787,100,SOUTH,CANCELLED,2026-05-16 10:47:25
788,66,NORTH,PLACED,2025-08-26 18:07:26
789,226,SOUTH,PLACED,2025-07-02 15:51:18
790,346,EAST,CANCELLED,2024-11-07 10:37:05
791,590,SOUTH,RETURNED,2025-04-12 09:34:02
792,219,SOUTH,PLACED,2025-04-23 04:56:25
793,65,EAST,PLACED,2024-11-23 07:32:32
794,426,EAST,SHIPPED,2025-10-09 10:57:55
795,169,SOUTH,CANCELLED,2026-07-25 14:32:24
796,596,SOUTH,PLACED,2024-10-22 06:13:59
797,386,NORTH,SHIPPED,2026-06-19 20:07:55
798,499,NORTH,PLACED,2024-08-11 05:21:45
799,184,EAST,PLACED,2025-06-24 21:38:32
800,488,SOUTH,SHIPPED,2024-11-24 18:02:54
801,278,WEST,RETURNED,2025-06-21 15:31:05
802,245,NORTH,SHIPPED,2025-11-11 18:00:45
803,185,NORTH,CANCELLED,2025-12-05 18:23:50
804,309,WEST,DELIVERED,2024-08-09 03:53:21
805,572,SOUTH,SHIPPED,2024-11-04 21:12:07
806,543,EAST,PLACED,2026-06-06 17:10:12
807,553,SOUTH,RETURNED,2025-08-01 00:00:00
808,214,NORTH,DELIVERED,2025-01-03 01:52:52
809,116,WEST,SHIPPED,2025-08-27 01:02:46
810,181,NORTH,SHIPPED,2024-09-16 13:50:42
811,373,SOUTH,DELIVERED,2025-07-09 05:33:51
812,258,WEST,DELIVERED,2024-09-08 06:11:38
813,107,SOUTH,PLACED,2024-12-06 08:52:52
814,30,NORTH,CANCELLED,2024-09-29 15:36:51
815,241,EAST,CANCELLED,2025-06-27 02:39:32
816,204,SOUTH,DELIVERED,2026-04-02 15:50:57
817,113,SOUTH,DELIVERED,2024-10-20 18:44:43
818,243,SOUTH,CANCELLED,2025-05-24 07:07:42
819,226,WEST,PLACED,2025-11-03 01:36:27
820,497,WEST,PLACED,2024-11-26 04:35:55
821,222,WEST,RETURNED,2024-12-21 00:00:00
822,397,SOUTH,DELIVERED,2025-07-27 03:35:35
823,199,EAST,DELIVERED,2025-01-09 16:10:54
824,344,NORTH,SHIPPED,2026-01-25 00:00:00
825,583,EAST,PLACED,2024-11-19 15:16:11
826,114,WEST,CANCELLED,2025-06-26 10:57:17
827,176,SOUTH,DELIVERED,2026-06-25 02:33:30
828,-1,SOUTH,RETURNED,2026-04-10 20:55:10
829,175,SOUTH,RETURNED,2024-10-11 18:41:45
830,422,WEST,RETURNED,2026-06-06 07:15:09
831,222,WEST,RETURNED,2026-05-17 00:00:00
832,474,NORTH,DELIVERED,2026-02-23 15:12:53
833,439,SOUTH,SHIPPED,2025-04-16 19:56:10
834,445,SOUTH,RETURNED,2026-06-29 07:28:34
835,153,NORTH,RETURNED,2025-06-26 02:31:45
836,46,WEST,PLACED,2026-02-26 07:41:12
837,517,WEST,PLACED,2025-09-22 03:31:26
838,404,NORTH,CANCELLED,2025-07-23 00:48:57
839,508,NORTH,SHIPPED,2025-10-13 09:38:56
840,13,SOUTH,CANCELLED,2024-11-16 16:37:42
841,368,SOUTH,DELIVERED,2025-12-21 15:35:08
842,93,WEST,PLACED,2026-01-07 06:25:30
843,313,WEST,SHIPPED,2026-06-02 23:31:29
844,585,NORTH,RETURNED,2025-07-24 21:32:40
845,475,WEST,SHIPPED,2024-12-27 06:20:09
846,380,NORTH,CANCELLED,2026-06-04 21:23:33
847,73,EAST,CANCELLED,2025-09-21 23:46:11
848,34,WEST,DELIVERED,2026-03-13 09:32:50
849,277,SOUTH,RETURNED,2026-04-09 10:20:15
850,83,EAST,RETURNED,2026-02-28 02:16:21
851,57,EAST,RETURNED,2026-06-26 07:48:19
852,53,WEST,PLACED,2025-05-16 13:48:18
853,477,NORTH,RETURNED,2025-05-16 13:26:15
854,376,NORTH,SHIPPED,2025-10-15 03:59:17
855,210,EAST,SHIPPED,2025-02-06 23:08:00
856,553,WEST,PLACED,2026-03-01 08:27:29
857,595,SOUTH,SHIPPED,2025-04-11 12:34:33
858,362,WEST,DELIVERED,2025-03-08 21:03:39
859,56,EAST,PLACED,2025-04-30 18:11:14
860,464,NORTH,CANCELLED,2025-08-05 19:11:12
861,545,EAST,RETURNED,2025-07-22 00:00:00
862,377,SOUTH,PLACED,2026-06-29 08:58:42
863,469,NORTH,PLACED,2025-06-05 01:32:49
864,184,NORTH,DELIVERED,2024-10-29 13:24:26
865,169,NORTH,DELIVERED,2026-01-29 00:00:00
866,152,SOUTH,CANCELLED,2026-06-16 05:45:06
867,210,NORTH,RETURNED,2025-03-21 07:46:19
868,427,SOUTH,RETURNED,2025-08-08 00:00:00
869,356,WEST,CANCELLED,2026-03-01 14:35:40
870,22,SOUTH,DELIVERED,2024-09-23 12:09:41
871,23,EAST,SHIPPED,2025-06-21 00:00:00
872,593,EAST,DELIVERED,2025-08-18 05:09:37
873,543,WEST,RETURNED,2025-07-27 08:34:06
874,312,SOUTH,RETURNED,2026-07-04 07:53:10
875,314,EAST,SHIPPED,2025-01-28 18:13:09
876,496,EAST,DELIVERED,2026-03-26 11:52:21
877,49,EAST,SHIPPED,2025-03-14 11:57:46
878,467,SOUTH,SHIPPED,2026-02-09 11:50:17
879,549,SOUTH,DELIVERED,2024-12-19 19:37:57
880,158,SOUTH,SHIPPED,2024-11-04 10:11:40
881,43,SOUTH,DELIVERED,2025-07-14 01:27:26
882,267,SOUTH,DELIVERED,2025-01-11 23:04:14
883,576,EAST,PLACED,2025-04-29 16:28:13
884,152,WEST,DELIVERED,2025-09-28 22:32:24
885,-1,EAST,RETURNED,2024-11-07 23:26:08
886,26,WEST,CANCELLED,2026-03-25 12:54:52
887,149,EAST,CANCELLED,2024-12-04 19:44:28
888,5,EAST,RETURNED,2025-12-21 08:11:57
889,303,EAST,CANCELLED,2026-03-14 09:17:22
890,-1,WEST,SHIPPED,2025-04-25 16:13:58
891,116,NORTH,CANCELLED,2024-11-21 21:44:09
892,565,EAST,PLACED,2024-08-24 20:55:15
893,412,SOUTH,RETURNED,2025-07-18 00:13:51
894,366,EAST,PLACED,2024-09-17 08:35:55
895,200,SOUTH,RETURNED,2026-04-04 10:52:29
896,285,NORTH,SHIPPED,2024-10-09 12:55:10
897,552,NORTH,CANCELLED,2025-09-07 03:06:30
898,404,WEST,SHIPPED,2025-04-09 10:07:56
899,524,EAST,PLACED,2025-06-10 09:42:56
900,152,EAST,CANCELLED,2025-06-01 12:21:30
901,382,EAST,PLACED,2025-04-30 12:28:34
902,360,WEST,DELIVERED,2026-06-15 16:51:47
903,575,SOUTH,PLACED,2026-02-21 22:52:02
904,455,WEST,CANCELLED,2025-03-17 19:13:32
905,168,WEST,CANCELLED,2024-11-22 00:25:39
906,89,SOUTH,SHIPPED,2025-03-29 03:20:08
907,487,EAST,RETURNED,2024-09-25 23:11:05
908,385,NORTH,PLACED,2025-06-19 15:35:49
909,280,SOUTH,CANCELLED,2025-10-11 07:49:06
910,474,SOUTH,RETURNED,2025-01-07 09:07:39
911,191,EAST,CANCELLED,2025-10-09 19:31:31
912,503,EAST,PLACED,2026-05-15 20:29:35
913,600,WEST,DELIVERED,2025-10-14 00:27:07
914,475,NORTH,SHIPPED,2026-04-12 04:05:56
915,3,EAST,SHIPPED,2025-03-26 18:15:38
916,484,EAST,PLACED,2025-06-25 15:03:48
917,184,SOUTH,CANCELLED,2024-08-27 16:54:20
918,123,WEST,DELIVERED,2024-09-26 10:32:18
919,371,WEST,RETURNED,2025-10-18 21:46:19
920,447,WEST,DELIVERED,2026-01-26 20:21:50
921,123,NORTH,DELIVERED,2026-05-24 03:51:36
922,266,NORTH,SHIPPED,2024-11-27 02:53:27
923,328,SOUTH,CANCELLED,2025-05-10 04:50:43
924,-1,EAST,PLACED,2025-05-13 03:16:19
925,430,NORTH,DELIVERED,2025-03-18 18:00:31
926,299,NORTH,RETURNED,2025-09-08 17:51:47
927,199,NORTH,SHIPPED,2025-11-13 16:26:21
928,172,EAST,RETURNED,2026-06-14 06:12:58
929,324,EAST,DELIVERED,2026-01-20 00:17:40
930,372,EAST,PLACED,2026-05-07 02:23:53
931,148,SOUTH,PLACED,2025-09-12 02:06:01
932,289,WEST,DELIVERED,2025-06-21 14:49:54
933,-1,NORTH,SHIPPED,2025-01-21 20:12:16
934,159,SOUTH,RETURNED,2026-05-13 12:21:07
935,193,NORTH,RETURNED,2025-06-25 18:35:44
936,472,NORTH,PLACED,2026-05-03 15:04:11
937,135,WEST,PLACED,2025-05-03 01:48:02
938,320,SOUTH,DELIVERED,2026-05-02 05:24:10
939,453,EAST,RETURNED,2024-12-17 08:52:17
940,312,NORTH,PLACED,2025-01-25 07:44:53
941,132,SOUTH,SHIPPED,2025-04-01 09:34:36
942,129,SOUTH,SHIPPED,2024-10-05 16:00:00
943,436,NORTH,PLACED,2024-08-20 05:16:27
944,496,NORTH,CANCELLED,2025-01-05 02:56:43
945,111,NORTH,PLACED,2025-08-04 23:01:34
946,122,NORTH,DELIVERED,2024-09-26 01:38:16
947,309,NORTH,PLACED,2026-04-05 07:08:47
948,127,SOUTH,RETURNED,2025-11-05 00:24:43
949,205,EAST,SHIPPED,2024-08-28 08:07:37
950,93,EAST,SHIPPED,2025-10-29 22:02:45
951,357,SOUTH,DELIVERED,2026-05-31 19:37:36
952,513,SOUTH,RETURNED,2025-09-01 18:53:15
953,584,NORTH,PLACED,2026-05-04 04:53:50
954,593,SOUTH,PLACED,2026-02-12 14:23:36
955,197,SOUTH,DELIVERED,2026-07-06 22:51:48
956,551,NORTH,PLACED,2026-07-24 11:37:57
957,220,WEST,RETURNED,2025-05-17 06:03:48
958,190,NORTH,CANCELLED,2024-12-24 01:57:30
959,364,WEST,CANCELLED,2025-01-19 01:03:15
960,527,WEST,SHIPPED,2024-11-01 06:17:22
961,322,WEST,PLACED,2024-10-30 07:08:23
962,533,WEST,SHIPPED,2026-03-20 16:30:31
963,370,NORTH,DELIVERED,2024-10-08 11:54:37
964,336,NORTH,CANCELLED,2025-05-31 11:32:14
965,291,EAST,CANCELLED,2026-01-21 06:10:24
966,455,WEST,SHIPPED,2025-03-19 07:40:30
967,439,NORTH,SHIPPED,2026-07-01 14:07:58
968,488,SOUTH,DELIVERED,2024-08-15 13:02:34
969,504,WEST,PLACED,2025-07-11 20:41:49
970,536,NORTH,PLACED,2024-11-24 23:15:45
971,405,NORTH,CANCELLED,2026-03-04 11:59:40
972,173,EAST,PLACED,2025-01-07 05:56:12
973,347,WEST,SHIPPED,2024-11-08 23:09:00
974,239,WEST,CANCELLED,2025-03-09 22:39:19
975,596,EAST,RETURNED,2026-03-16 01:12:22
976,410,WEST,DELIVERED,2026-01-05 10:27:27
977,415,EAST,CANCELLED,2024-11-28 01:56:59
978,466,NORTH,PLACED,2025-02-16 07:53:42
979,502,SOUTH,CANCELLED,2025-12-06 16:22:56
980,138,NORTH,PLACED,2026-03-01 16:15:20
981,55,WEST,PLACED,2026-01-14 00:00:00
982,28,WEST,SHIPPED,2025-11-18 04:57:31
983,335,EAST,SHIPPED,2025-12-01 16:59:53
984,99,WEST,PLACED,2026-04-13 08:16:55
985,478,EAST,SHIPPED,2026-01-01 21:00:35
986,510,EAST,CANCELLED,2025-09-30 22:28:36
987,352,NORTH,RETURNED,2026-03-22 00:02:08
988,33,NORTH,CANCELLED,2025-05-30 14:04:36
989,461,WEST,DELIVERED,2025-07-15 08:32:31
990,471,NORTH,PLACED,2024-12-20 23:46:40
