order_id,customer_id,region_code,status,order_date
470,214.0,NORTH,CANCELLED,2025-08-04 03:57:08
471,63.0,WEST,DELIVERED,2026-05-06 02:22:56
472,,EAST,PLACED,2025-09-20 12:21:38
473,42.0,EAST,PLACED,2024-10-05 03:31:05
474,222.0,NORTH,RETURNED,2024-10-23 05:40:13
475,237.0,WEST,RETURNED,2024-12-30 18:29:44
476,198.0,SOUTH,RETURNED,2025-10-22 08:47:00
477,184.0,WEST,RETURNED,2026-03-08 03:09:56
478,109.0,EAST,RETURNED,2026-01-11 12:09:00
479,470.0,NORTH,CANCELLED,2024-12-13 04:14:54
480,185.0,WEST,RETURNED,2025-09-01 14:51:10
481,,WEST,SHIPPED,2026-07-31 16:46:15
482,361.0,EAST,DELIVERED,2026-05-23 19:55:04
483,381.0,WEST,CANCELLED,2026-05-09 07:20:32
484,332.0,SOUTH,RETURNED,2025-10-17 00:28:32
485,559.0,WEST,SHIPPED,2026-03-23 08:31:59
486,564.0,EAST,DELIVERED,2025-07-23 00:06:34
487,459.0,NORTH,CANCELLED,20-02-2026
488,36.0,NORTH,DELIVERED,2025-09-11 15:38:07
489,139.0,NORTH,DELIVERED,2025-03-26 21:19:41
490,228.0,EAST,SHIPPED,2024-08-22 11:14:25
491,283.0,SOUTH,RETURNED,2024-10-17 20:20:13
492,39.0,EAST,CANCELLED,2024-12-04 20:44:41
493,142.0,EAST,DELIVERED,2026-06-27 14:30:57
494,597.0,SOUTH,SHIPPED,2025-02-20 15:25:43
495,308.0,WEST,PLACED,2025-10-21 14:50:12
496,223.0,EAST,PLACED,2026-04-13 11:30:10
497,495.0,WEST,SHIPPED,2026-05-08 22:57:31
498,591.0,EAST,PLACED,2024-09-03 15:21:16
499,591.0,NORTH,CANCELLED,2026-04-03 13:13:26
500,58.0,EAST,DELIVERED,2026-06-19 23:13:06
501,,NORTH,CANCELLED,2026-06-12 04:41:35
502,233.0,NORTH,RETURNED,2025-12-10 23:12:34
503,392.0,EAST,PLACED,2025-09-16 21:54:42
504,43.0,SOUTH,DELIVERED,2025-04-16 11:16:50
505,515.0,SOUTH,SHIPPED,2024-09-13 20:27:18
506,403.0,NORTH,CANCELLED,2025-01-25 02:40:25
507,443.0,WEST,DELIVERED,2024-11-28 13:50:55
508,136.0,NORTH,DELIVERED,2025-08-10 05:16:16
509,586.0,WEST,PLACED,25-02-2025
510,88.0,WEST,CANCELLED,2026-03-29 15:50:36
511,134.0,WEST,SHIPPED,2025-10-14 00:44:02
512,203.0,WEST,CANCELLED,2025-12-25 05:29:22
513,586.0,SOUTH,SHIPPED,2025-02-09 19:46:41
514,74.0,WEST,DELIVERED,2025-04-13 19:31:38
515,590.0,NORTH,PLACED,09-01-2026
516,424.0,EAST,CANCELLED,2025-05-03 03:37:35
517,196.0,EAST,DELIVERED,2025-11-09 21:22:11
518,25.0,SOUTH,DELIVERED,2025-05-04 05:53:01
519,453.0,SOUTH,RETURNED,2025-07-13 17:31:51
520,46.0,SOUTH,SHIPPED,2026-01-19 22:43:10
521,383.0,NORTH,SHIPPED,2024-10-31 21:27:30
522,56.0,SOUTH,SHIPPED,2026-06-11 09:24:54
523,295.0,EAST,PLACED,2026-01-26 11:58:40
524,114.0,WEST,DELIVERED,2025-08-06 14:19:17
525,24.0,SOUTH,DELIVERED,2026-03-03 09:32:21
526,551.0,SOUTH,SHIPPED,2025-10-04 00:46:59
527,536.0,WEST,DELIVERED,2025-12-02 13:02:31
528,,WEST,PLACED,2025-11-01 10:41:50
529,540.0,EAST,PLACED,2024-12-15 21:41:09
530,62.0,SOUTH,DELIVERED,2026-04-10 14:14:14
531,278.0,WEST,PLACED,2025-12-27 04:16:07
532,9.0,WEST,PLACED,2025-12-31 12:56:21
533,278.0,NORTH,DELIVERED,2024-08-20 10:20:35
534,300.0,SOUTH,CANCELLED,2025-05-28 07:28:56
535,521.0,EAST,PLACED,2025-08-17 01:27:17
536,545.0,SOUTH,PLACED,2025-01-07 01:59:59
537,513.0,NORTH,CANCELLED,2024-09-05 11:44:09
538,254.0,EAST,RETURNED,2025-04-21 16:53:10
539,502.0,SOUTH,CANCELLED,2024-08-19 21:10:50
540,356.0,EAST,DELIVERED,2025-12-04 05:50:51
541,310.0,EAST,SHIPPED,2026-04-28 05:28:38
542,64.0,WEST,DELIVERED,2026-06-28 04:59:43
543,31.0,EAST,RETURNED,2025-01-27 19:51:49
544,156.0,WEST,DELIVERED,28-12-2025
545,141.0,WEST,PLACED,2025-09-14 01:34:53
546,233.0,SOUTH,CANCELLED,2025-10-24 14:18:02
547,157.0,EAST,CANCELLED,2026-07-13 05:23:39
548,338.0,SOUTH,CANCELLED,2025-01-13 04:55:56
549,142.0,SOUTH,RETURNED,06-06-2026
550,142.0,SOUTH,DELIVERED,2025-07-05 15:40:37
551,149.0,SOUTH,RETURNED,2025-04-09 05:15:21
552,,NORTH,RETURNED,2024-12-26 15:13:36
553,326.0,NORTH,SHIPPED,2026-03-23 03:26:25
554,327.0,WEST,CANCELLED,2025-03-29 05:30:57
555,454.0,SOUTH,DELIVERED,2026-04-02 18:19:16
556,193.0,SOUTH,PLACED,2024-12-27 02:37:18
557,27.0,EAST,RETURNED,2025-11-18 23:59:01
558,581.0,SOUTH,RETURNED,2025-11-11 19:39:59
559,238.0,NORTH,SHIPPED,2025-05-11 15:48:51
560,82.0,SOUTH,CANCELLED,2025-08-30 18:42:23
561,481.0,SOUTH,DELIVERED,2026-05-29 11:32:29
562,397.0,WEST,CANCELLED,2024-11-20 10:07:13
563,168.0,SOUTH,SHIPPED,2024-08-30 15:29:59
564,419.0,EAST,PLACED,2025-06-22 10:23:46
565,228.0,SOUTH,SHIPPED,2024-09-25 23:34:04
566,182.0,WEST,CANCELLED,2026-01-21 21:23:15
567,333.0,SOUTH,CANCELLED,2025-07-03 16:54:47
568,415.0,WEST,PLACED,2026-02-16 00:12:56
569,321.0,NORTH,CANCELLED,2025-09-14 00:18:00
570,112.0,WEST,CANCELLED,2026-05-09 23:16:59
571,44.0,WEST,SHIPPED,2026-02-27 15:15:40
572,41.0,WEST,RETURNED,2025-09-10 11:59:46
573,51.0,EAST,SHIPPED,2025-07-13 00:34:32
574,408.0,EAST,DELIVERED,2025-07-29 22:49:55
575,171.0,EAST,CANCELLED,2025-11-24 20:20:55
576,56.0,SOUTH,RETURNED,2025-07-31 16:26:07
577,463.0,NORTH,PLACED,2024-12-23 05:52:44
578,600.0,SOUTH,RETURNED,2025-06-06 21:59:31
579,424.0,WEST,DELIVERED,2024-08-24 23:05:34
580,184.0,SOUTH,CANCELLED,2026-06-22 02:35:34
581,466.0,EAST,PLACED,14-04-2025
582,,NORTH,PLACED,2024-11-02 06:53:10
583,461.0,NORTH,DELIVERED,2025-09-16 11:21:35
584,394.0,SOUTH,RETURNED,2025-05-26 17:46:43
585,,NORTH,CANCELLED,2026-03-25 08:06:28
586,175.0,SOUTH,DELIVERED,2024-12-09 12:54:34
587,,NORTH,SHIPPED,2025-06-27 12:16:01
588,316.0,WEST,DELIVERED,17-03-2025
589,186.0,SOUTH,PLACED,2025-01-10 04:07:38
590,4.0,EAST,RETURNED,2024-08-15 02:16:00
591,470.0,WEST,CANCELLED,2025-10-01 18:17:36
592,6.0,WEST,RETURNED,2025-02-06 09:04:17
593,223.0,WEST,RETURNED,24-07-2025
594,420.0,NORTH,CANCELLED,2025-11-15 14:11:11
595,7.0,EAST,SHIPPED,2025-11-29 23:58:25
596,571.0,NORTH,SHIPPED,2024-12-27 04:21:52
597,152.0,EAST,PLACED,2024-09-03 03:13:39
598,149.0,EAST,PLACED,2025-04-19 19:03:19
599,90.0,NORTH,PLACED,2025-06-25 11:20:16
600,183.0,EAST,SHIPPED,2025-11-23 06:14:10
601,587.0,SOUTH,RETURNED,2025-07-25 06:48:35
602,593.0,NORTH,DELIVERED,2024-10-16 22:41:50
603,,EAST,DELIVERED,2026-07-03 17:51:54
604,389.0,WEST,PLACED,2026-05-22 15:07:42
605,564.0,EAST,PLACED,2025-08-06 07:21:34
606,138.0,EAST,PLACED,2025-04-18 07:35:21
607,,SOUTH,CANCELLED,28-01-2026
608,215.0,NORTH,RETURNED,2024-10-29 12:14:19
609,586.0,NORTH,RETURNED,2025-08-16 06:49:44
610,295.0,EAST,CANCELLED,2025-02-23 07:06:41
611,539.0,EAST,RETURNED,2026-07-26 17:11:39
612,133.0,WEST,RETURNED,2025-09-13 06:42:56
613,510.0,SOUTH,CANCELLED,2026-06-22 23:22:56
614,239.0,SOUTH,DELIVERED,2024-08-06 20:10:04
615,122.0,WEST,PLACED,2025-12-04 10:07:50
616,121.0,WEST,SHIPPED,2025-06-23 04:59:01
617,47.0,EAST,DELIVERED,2025-10-14 21:35:58
618,218.0,SOUTH,PLACED,2026-01-23 13:32:52
619,289.0,NORTH,DELIVERED,2025-04-01 15:59:37
620,308.0,EAST,RETURNED,2026-03-24 09:13:17
621,7.0,EAST,PLACED,2025-04-27 18:08:19
622,406.0,NORTH,RETURNED,2026-05-13 21:05:56
623,180.0,EAST,SHIPPED,2026-05-15 06:19:39
624,347.0,WEST,CANCELLED,2026-04-16 20:35:47
625,37.0,WEST,SHIPPED,2024-12-04 07:18:28
626,472.0,EAST,RETURNED,2025-07-30 19:45:52
627,424.0,EAST,PLACED,2025-10-18 09:59:29
628,324.0,NORTH,RETURNED,2025-01-14 08:59:28
629,592.0,EAST,DELIVERED,2024-09-26 00:59:52
630,153.0,NORTH,DELIVERED,26-04-2025
631,385.0,SOUTH,RETURNED,2025-10-23 02:34:00
632,399.0,NORTH,SHIPPED,2026-06-08 03:53:31
633,316.0,NORTH,DELIVERED,2025-03-04 11:46:34
634,424.0,WEST,PLACED,2026-06-17 20:04:15
635,244.0,WEST,DELIVERED,2026-05-11 20:54:19
636,310.0,EAST,SHIPPED,2024-12-19 13:10:17
637,115.0,NORTH,DELIVERED,2026-04-01 17:45:40
638,207.0,WEST,PLACED,2025-09-02 15:07:20
639,26.0,SOUTH,CANCELLED,2024-12-31 08:30:00
640,349.0,EAST,CANCELLED,30-03-2026
641,336.0,NORTH,SHIPPED,2026-05-06 04:28:12
642,529.0,SOUTH,SHIPPED,2026-02-19 09:40:23
643,38.0,WEST,CANCELLED,2026-02-10 22:36:29
644,535.0,NORTH,PLACED,2025-04-04 03:48:33
645,46.0,NORTH,RETURNED,2025-04-21 11:40:07
646,479.0,NORTH,PLACED,2025-09-13 22:58:09
647,320.0,EAST,PLACED,2025-12-14 19:44:25
648,215.0,SOUTH,DELIVERED,2025-01-02 04:00:30
649,294.0,EAST,DELIVERED,2026-03-28 20:29:35
650,452.0,EAST,PLACED,2024-11-29 14:14:15
651,162.0,NORTH,DELIVERED,17-08-2024
652,574.0,NORTH,RETURNED,2025-01-13 01:34:44
653,556.0,EAST,DELIVERED,2025-03-04 03:28:29
654,145.0,SOUTH,DELIVERED,2024-12-16 15:29:40
655,73.0,EAST,DELIVERED,2025-09-29 11:47:06
656,455.0,SOUTH,PLACED,2024-08-28 03:09:37
657,483.0,NORTH,PLACED,2025-05-30 13:30:47
658,56.0,WEST,PLACED,2025-06-06 00:33:19
659,184.0,WEST,RETURNED,2025-11-27 07:38:53
660,365.0,EAST,DELIVERED,2026-05-02 12:55:13
661,203.0,NORTH,RETURNED,2026-07-23 08:38:16
662,477.0,SOUTH,RETURNED,2024-10-16 18:46:49
663,480.0,WEST,PLACED,2025-04-03 16:49:04
664,,SOUTH,CANCELLED,2025-01-26 10:31:42
665,148.0,EAST,RETURNED,2026-07-15 15:40:16
666,373.0,SOUTH,CANCELLED,2026-01-31 00:27:33
667,339.0,WEST,DELIVERED,2025-08-19 06:28:54
668,31.0,WEST,PLACED,2024-11-01 07:03:53
669,360.0,WEST,CANCELLED,2026-05-24 12:55:24
670,175.0,EAST,DELIVERED,2025-11-18 02:16:48
671,589.0,NORTH,SHIPPED,2025-06-16 17:13:56
672,110.0,NORTH,DELIVERED,2026-04-13 02:40:51
673,310.0,WEST,RETURNED,2025-06-12 22:27:29
674,,SOUTH,SHIPPED,2025-10-05 05:12:27
675,163.0,WEST,CANCELLED,2024-09-25 22:08:38
676,349.0,WEST,SHIPPED,2026-04-06 19:22:10
677,446.0,EAST,RETURNED,2025-10-02 13:24:51
678,,NORTH,SHIPPED,2026-03-02 21:29:53
679,588.0,NORTH,CANCELLED,2025-11-08 13:25:06
680,475.0,NORTH,DELIVERED,2026-05-06 02:19:04
681,456.0,EAST,SHIPPED,2025-06-16 19:14:25
682,72.0,NORTH,RETURNED,2026-01-20 01:30:19
683,389.0,WEST,DELIVERED,2025-12-19 14:09:57
684,63.0,SOUTH,PLACED,02-05-2026
685,143.0,NORTH,RETURNED,2026-03-16 15:38:56
686,151.0,WEST,SHIPPED,2025-09-22 06:01:25
687,299.0,WEST,CANCELLED,2025-01-04 14:11:15
688,211.0,EAST,DELIVERED,2025-10-22 13:25:12
689,312.0,EAST,CANCELLED,2024-10-13 23:08:07
690,597.0,WEST,PLACED,2026-05-25 23:47:30
691,131.0,NORTH,DELIVERED,2025-05-19 09:30:39
692,,NORTH,PLACED,2026-02-02 22:10:07
693,574.0,NORTH,DELIVERED,2026-06-05 13:31:15
694,289.0,SOUTH,PLACED,2025-07-06 22:27:27
695,404.0,WEST,DELIVERED,2025-06-16 23:41:41
696,391.0,SOUTH,CANCELLED,2026-01-02 04:21:38
697,178.0,SOUTH,CANCELLED,2024-12-29 19:30:00
698,569.0,EAST,CANCELLED,2026-05-20 00:44:12
699,428.0,EAST,SHIPPED,2026-06-14 11:40:11
700,129.0,NORTH,SHIPPED,2024-09-30 08:08:23
701,17.0,WEST,SHIPPED,2025-12-29 15:20:24
702,448.0,NORTH,SHIPPED,2024-11-20 04:40:07
703,426.0,WEST,CANCELLED,2025-12-02 16:53:28
704,185.0,WEST,CANCELLED,2025-10-08 09:39:21
705,,EAST,CANCELLED,2025-01-27 22:48:47
706,191.0,NORTH,CANCELLED,2025-10-28 12:15:07
707,511.0,EAST,SHIPPED,2025-06-20 17:16:09
708,,EAST,RETURNED,2024-08-31 14:28:19
709,39.0,WEST,RETURNED,2026-02-04 02:39:37
710,378.0,WEST,PLACED,2026-01-23 22:29:58
711,82.0,EAST,SHIPPED,2025-08-01 17:44:19
712,530.0,NORTH,PLACED,2025-02-12 02:08:25
713,,EAST,PLACED,2025-11-24 18:34:29
714,55.0,NORTH,DELIVERED,2025-08-04 19:02:44
715,465.0,WEST,RETURNED,2025-10-25 10:11:10
716,340.0,EAST,CANCELLED,2026-04-17 14:39:24
717,302.0,SOUTH,DELIVERED,2024-09-02 01:13:34
718,312.0,EAST,RETURNED,2024-09-22 07:36:27
719,485.0,SOUTH,RETURNED,2025-10-24 13:34:54
720,53.0,NORTH,DELIVERED,2025-03-16 09:19:43
721,497.0,SOUTH,PLACED,2025-09-02 07:41:31
722,79.0,EAST,DELIVERED,2024-11-16 13:23:56
723,288.0,EAST,DELIVERED,2024-08-16 15:27:38
724,115.0,SOUTH,RETURNED,2026-07-13 12:46:41
725,155.0,EAST,CANCELLED,2026-04-25 01:56:22
726,180.0,SOUTH,DELIVERED,2025-08-17 06:14:01
727,186.0,NORTH,RETURNED,2025-04-28 21:50:50
728,87.0,SOUTH,SHIPPED,2026-05-18 04:57:29
729,508.0,WEST,CANCELLED,2025-02-06 10:21:33
730,451.0,SOUTH,SHIPPED,2025-10-28 08:52:33
731,354.0,EAST,PLACED,2026-03-15 09:56:19
732,119.0,SOUTH,PLACED,2025-08-01 00:33:45
733,409.0,EAST,CANCELLED,2025-08-10 12:56:37
734,546.0,WEST,SHIPPED,2026-01-18 12:14:47
735,400.0,EAST,CANCELLED,26-11-2024
736,544.0,NORTH,CANCELLED,2025-03-17 22:10:28
737,460.0,EAST,CANCELLED,2025-09-21 11:20:15
738,43.0,EAST,PLACED,2026-05-23 08:27:30
739,443.0,EAST,RETURNED,2025-04-22 18:56:33
740,277.0,NORTH,DELIVERED,2025-02-19 22:39:11
741,599.0,WEST,CANCELLED,2026-03-29 03:16:37
742,248.0,SOUTH,RETURNED,2025-09-13 11:18:40
743,346.0,EAST,SHIPPED,2025-10-04 22:56:07
744,11.0,NORTH,PLACED,2024-08-14 21:40:27
745,422.0,NORTH,PLACED,2026-01-20 01:20:07
746,457.0,SOUTH,DELIVERED,2026-02-19 22:20:58
747,291.0,SOUTH,DELIVERED,2024-09-01 01:16:55
748,25.0,NORTH,RETURNED,2024-09-18 19:03:11
749,223.0,NORTH,RETURNED,2026-02-06 14:10:26
750,123.0,SOUTH,PLACED,2025-05-24 15:04:14
751,580.0,NORTH,SHIPPED,2026-01-27 22:37:16
752,189.0,EAST,DELIVERED,2025-08-03 07:22:49
753,78.0,EAST,CANCELLED,2026-03-26 04:35:28
754,438.0,EAST,DELIVERED,2024-12-09 09:57:47
755,76.0,NORTH,DELIVERED,2025-05-29 22:35:17
756,398.0,NORTH,DELIVERED,2025-02-22 04:36:50
757,272.0,WEST,SHIPPED,2024-09-28 12:22:44
758,504.0,WEST,SHIPPED,2024-12-22 05:06:02
759,504.0,SOUTH,PLACED,2025-09-29 12:48:40
760,442.0,NORTH,SHIPPED,2026-07-15 10:57:59
761,453.0,NORTH,DELIVERED,01-09-2024
762,75.0,EAST,PLACED,2026-04-01 07:26:54
763,457.0,WEST,PLACED,2024-11-29 05:32:32
764,1.0,WEST,PLACED,2025-02-28 13:26:00
765,156.0,WEST,DELIVERED,2025-10-25 22:46:05
766,4.0,WEST,RETURNED,2025-08-11 23:51:44
767,447.0,NORTH,CANCELLED,2025-09-29 03:25:35
768,232.0,WEST,PLACED,2026-01-22 23:27:34
769,494.0,EAST,PLACED,2025-04-21 14:27:51
770,311.0,NORTH,CANCELLED,2025-12-09 17:06:41
771,93.0,EAST,DELIVERED,2024-10-07 02:31:14
772,471.0,SOUTH,DELIVERED,2024-12-20 19:06:04
773,568.0,WEST,PLACED,2025-12-31 19:40:25
774,196.0,WEST,DELIVERED,2026-07-02 21:56:10
775,110.0,WEST,DELIVERED,2024-10-10 12:38:55
776,449.0,SOUTH,SHIPPED,2024-09-02 08:09:42
777,198.0,SOUTH,PLACED,2025-08-20 14:39:11
778,399.0,EAST,PLACED,2025-08-28 17:29:06
779,547.0,NORTH,CANCELLED,2024-09-03 09:13:23
780,348.0,EAST,PLACED,2026-04-09 11:57:13
781,44.0,NORTH,CANCELLED,2025-01-17 00:39:52
782,536.0,SOUTH,CANCELLED,2026-03-04 04:53:55
783,594.0,NORTH,SHIPPED,2024-09-03 06:08:49
784,145.0,NORTH,CANCELLED,06-08-2025
785,47.0,SOUTH,SHIPPED,2024-08-16 18:29:03
786,177.0,EAST,PLACED,2026-05-05 02:23:07
787,100.0,SOUTH,CANCELLED,2026-05-16 10:47:25
788,66.0,NORTH,PLACED,2025-08-26 18:07:26
789,226.0,SOUTH,PLACED,2025-07-02 15:51:18
790,346.0,EAST,CANCELLED,2024-11-07 10:37:05
791,590.0,SOUTH,RETURNED,2025-04-12 09:34:02
792,219.0,SOUTH,PLACED,2025-04-23 04:56:25
793,65.0,EAST,PLACED,2024-11-23 07:32:32
794,426.0,EAST,SHIPPED,2025-10-09 10:57:55
795,169.0,SOUTH,CANCELLED,2026-07-25 14:32:24
796,596.0,SOUTH,PLACED,2024-10-22 06:13:59
797,386.0,NORTH,SHIPPED,2026-06-19 20:07:55
798,499.0,NORTH,PLACED,2024-08-11 05:21:45
799,184.0,EAST,PLACED,2025-06-24 21:38:32
800,488.0,SOUTH,SHIPPED,2024-11-24 18:02:54
801,278.0,WEST,RETURNED,2025-06-21 15:31:05
802,245.0,NORTH,SHIPPED,2025-11-11 18:00:45
803,185.0,NORTH,CANCELLED,2025-12-05 18:23:50
804,309.0,WEST,DELIVERED,2024-08-09 03:53:21
805,572.0,SOUTH,SHIPPED,2024-11-04 21:12:07
806,543.0,EAST,PLACED,2026-06-06 17:10:12
807,553.0,SOUTH,RETURNED,01-08-2025
808,214.0,NORTH,DELIVERED,2025-01-03 01:52:52
809,116.0,WEST,SHIPPED,2025-08-27 01:02:46
810,181.0,NORTH,SHIPPED,2024-09-16 13:50:42
811,373.0,SOUTH,DELIVERED,2025-07-09 05:33:51
812,258.0,WEST,DELIVERED,2024-09-08 06:11:38
813,107.0,SOUTH,PLACED,2024-12-06 08:52:52
814,30.0,NORTH,CANCELLED,2024-09-29 15:36:51
815,241.0,EAST,CANCELLED,2025-06-27 02:39:32
816,204.0,SOUTH,DELIVERED,2026-04-02 15:50:57
817,113.0,SOUTH,DELIVERED,2024-10-20 18:44:43
818,243.0,SOUTH,CANCELLED,2025-05-24 07:07:42
819,226.0,WEST,PLACED,2025-11-03 01:36:27
820,497.0,WEST,PLACED,2024-11-26 04:35:55
821,222.0,WEST,RETURNED,21-12-2024
822,397.0,SOUTH,DELIVERED,2025-07-27 03:35:35
823,199.0,EAST,DELIVERED,2025-01-09 16:10:54
824,344.0,NORTH,SHIPPED,25-01-2026
825,583.0,EAST,PLACED,2024-11-19 15:16:11
826,114.0,WEST,CANCELLED,2025-06-26 10:57:17
827,176.0,SOUTH,DELIVERED,2026-06-25 02:33:30
828,,SOUTH,RETURNED,2026-04-10 20:55:10
829,175.0,SOUTH,RETURNED,2024-10-11 18:41:45
830,422.0,WEST,RETURNED,2026-06-06 07:15:09
831,222.0,WEST,RETURNED,17-05-2026
832,474.0,NORTH,DELIVERED,2026-02-23 15:12:53
833,439.0,SOUTH,SHIPPED,2025-04-16 19:56:10
834,445.0,SOUTH,RETURNED,2026-06-29 07:28:34
835,153.0,NORTH,RETURNED,2025-06-26 02:31:45
836,46.0,WEST,PLACED,2026-02-26 07:41:12
837,517.0,WEST,PLACED,2025-09-22 03:31:26
838,404.0,NORTH,CANCELLED,2025-07-23 00:48:57
839,508.0,NORTH,SHIPPED,2025-10-13 09:38:56
840,13.0,SOUTH,CANCELLED,2024-11-16 16:37:42
841,368.0,SOUTH,DELIVERED,2025-12-21 15:35:08
842,93.0,WEST,PLACED,2026-01-07 06:25:30
843,313.0,WEST,SHIPPED,2026-06-02 23:31:29
844,585.0,NORTH,RETURNED,2025-07-24 21:32:40
845,475.0,WEST,SHIPPED,2024-12-27 06:20:09
846,380.0,NORTH,CANCELLED,2026-06-04 21:23:33
847,73.0,EAST,CANCELLED,2025-09-21 23:46:11
848,34.0,WEST,DELIVERED,2026-03-13 09:32:50
849,277.0,SOUTH,RETURNED,2026-04-09 10:20:15
850,83.0,EAST,RETURNED,2026-02-28 02:16:21
851,57.0,EAST,RETURNED,2026-06-26 07:48:19
852,53.0,WEST,PLACED,2025-05-16 13:48:18
853,477.0,NORTH,RETURNED,2025-05-16 13:26:15
854,376.0,NORTH,SHIPPED,2025-10-15 03:59:17
855,210.0,EAST,SHIPPED,2025-02-06 23:08:00
856,553.0,WEST,PLACED,2026-03-01 08:27:29
857,595.0,SOUTH,SHIPPED,2025-04-11 12:34:33
858,362.0,WEST,DELIVERED,2025-03-08 21:03:39
859,56.0,EAST,PLACED,2025-04-30 18:11:14
860,464.0,NORTH,CANCELLED,2025-08-05 19:11:12
861,545.0,EAST,RETURNED,22-07-2025
862,377.0,SOUTH,PLACED,2026-06-29 08:58:42
863,469.0,NORTH,PLACED,2025-06-05 01:32:49
864,184.0,NORTH,DELIVERED,2024-10-29 13:24:26
865,169.0,NORTH,DELIVERED,29-01-2026
866,152.0,SOUTH,CANCELLED,2026-06-16 05:45:06
867,210.0,NORTH,RETURNED,2025-03-21 07:46:19
868,427.0,SOUTH,RETURNED,08-08-2025
869,356.0,WEST,CANCELLED,2026-03-01 14:35:40
870,22.0,SOUTH,DELIVERED,2024-09-23 12:09:41
871,23.0,EAST,SHIPPED,21-06-2025
872,593.0,EAST,DELIVERED,2025-08-18 05:09:37
873,543.0,WEST,RETURNED,2025-07-27 08:34:06
874,312.0,SOUTH,RETURNED,2026-07-04 07:53:10
875,314.0,EAST,SHIPPED,2025-01-28 18:13:09
876,496.0,EAST,DELIVERED,2026-03-26 11:52:21
877,49.0,EAST,SHIPPED,2025-03-14 11:57:46
878,467.0,SOUTH,SHIPPED,2026-02-09 11:50:17
879,549.0,SOUTH,DELIVERED,2024-12-19 19:37:57
880,158.0,SOUTH,SHIPPED,2024-11-04 10:11:40
881,43.0,SOUTH,DELIVERED,2025-07-14 01:27:26
882,267.0,SOUTH,DELIVERED,2025-01-11 23:04:14
883,576.0,EAST,PLACED,2025-04-29 16:28:13
884,152.0,WEST,DELIVERED,2025-09-28 22:32:24
885,,EAST,RETURNED,2024-11-07 23:26:08
886,26.0,WEST,CANCELLED,2026-03-25 12:54:52
887,149.0,EAST,CANCELLED,2024-12-04 19:44:28
888,5.0,EAST,RETURNED,2025-12-21 08:11:57
889,303.0,EAST,CANCELLED,2026-03-14 09:17:22
890,,WEST,SHIPPED,2025-04-25 16:13:58
891,116.0,NORTH,CANCELLED,2024-11-21 21:44:09
892,565.0,EAST,PLACED,2024-08-24 20:55:15
893,412.0,SOUTH,RETURNED,2025-07-18 00:13:51
894,366.0,EAST,PLACED,2024-09-17 08:35:55
895,200.0,SOUTH,RETURNED,2026-04-04 10:52:29
896,285.0,NORTH,SHIPPED,2024-10-09 12:55:10
897,552.0,NORTH,CANCELLED,2025-09-07 03:06:30
898,404.0,WEST,SHIPPED,2025-04-09 10:07:56
899,524.0,EAST,PLACED,2025-06-10 09:42:56
900,152.0,EAST,CANCELLED,2025-06-01 12:21:30
901,382.0,EAST,PLACED,2025-04-30 12:28:34
902,360.0,WEST,DELIVERED,2026-06-15 16:51:47
903,575.0,SOUTH,PLACED,2026-02-21 22:52:02
904,455.0,WEST,CANCELLED,2025-03-17 19:13:32
905,168.0,WEST,CANCELLED,2024-11-22 00:25:39
906,89.0,SOUTH,SHIPPED,2025-03-29 03:20:08
907,487.0,EAST,RETURNED,2024-09-25 23:11:05
908,385.0,NORTH,PLACED,2025-06-19 15:35:49
909,280.0,SOUTH,CANCELLED,2025-10-11 07:49:06
910,474.0,SOUTH,RETURNED,2025-01-07 09:07:39
911,191.0,EAST,CANCELLED,2025-10-09 19:31:31
912,503.0,EAST,PLACED,2026-05-15 20:29:35
913,600.0,WEST,DELIVERED,2025-10-14 00:27:07
914,475.0,NORTH,SHIPPED,2026-04-12 04:05:56
915,3.0,EAST,SHIPPED,2025-03-26 18:15:38
916,484.0,EAST,PLACED,2025-06-25 15:03:48
917,184.0,SOUTH,CANCELLED,2024-08-27 16:54:20
918,123.0,WEST,DELIVERED,2024-09-26 10:32:18
919,371.0,WEST,RETURNED,2025-10-18 21:46:19
920,447.0,WEST,DELIVERED,2026-01-26 20:21:50
921,123.0,NORTH,DELIVERED,2026-05-24 03:51:36
922,266.0,NORTH,SHIPPED,2024-11-27 02:53:27
923,328.0,SOUTH,CANCELLED,2025-05-10 04:50:43
924,,EAST,PLACED,2025-05-13 03:16:19
925,430.0,NORTH,DELIVERED,2025-03-18 18:00:31
926,299.0,NORTH,RETURNED,2025-09-08 17:51:47
927,199.0,NORTH,SHIPPED,2025-11-13 16:26:21
928,172.0,EAST,RETURNED,2026-06-14 06:12:58
929,324.0,EAST,DELIVERED,2026-01-20 00:17:40
930,372.0,EAST,PLACED,2026-05-07 02:23:53
931,148.0,SOUTH,PLACED,2025-09-12 02:06:01
932,289.0,WEST,DELIVERED,2025-06-21 14:49:54
933,,NORTH,SHIPPED,2025-01-21 20:12:16
934,159.0,SOUTH,RETURNED,2026-05-13 12:21:07
935,193.0,NORTH,RETURNED,2025-06-25 18:35:44
936,472.0,NORTH,PLACED,2026-05-03 15:04:11
937,135.0,WEST,PLACED,2025-05-03 01:48:02
938,320.0,SOUTH,DELIVERED,2026-05-02 05:24:10
939,453.0,EAST,RETURNED,2024-12-17 08:52:17
940,312.0,NORTH,PLACED,2025-01-25 07:44:53
