item_id,order_id,product_id,quantity,unit_price,discount_percent
929,118,69,1,49049.19,7
930,533,100,2,41562.49,30
931,26,518,4,32145.86,7
932,308,415,4,26099.28,15
933,862,560,3,58863.25,43
934,450,127,4,419.41,1
935,190,146,2,51757.24,47
936,717,560,2,53168.77,18
937,297,103,5,12558.13,42
938,282,401,4,34497.53,6
939,476,427,-4,11516.17,18
940,469,124,5,21135.88,37
941,311,35,5,53163.06,22
942,986,143,4,71257.82,29
943,284,10,2,41236.28,32
944,216,358,5,53116.7,4
945,179,156,3,20234.55,36
946,348,471,2,46196.09,48
947,675,311,4,49403.55,41
948,496,386,4,4372.03,11
949,590,520,5,53833.84,44
950,332,595,3,22533.7,25
951,70,47,1,28959.09,10
952,238,99,1,24560.91,43
953,488,332,2,27758.37,46
954,815,243,1,25556.27,11
955,746,394,4,13167.82,3
956,627,257,1,36047.24,47
957,75,453,3,39523.05,1
958,946,179,3,32756.39,28
959,387,137,5,36040.09,12
960,259,503,4,2862.9,14
961,207,166,4,54423.96,50
962,197,89,5,28049.82,42
963,99,209,1,35484.43,0
964,369,418,5,42768.13,4
965,349,190,5,41277.52,13
966,585,486,5,48015.24,39
967,922,573,2,45699.61,28
968,438,386,1,4324.23,8
969,802,530,3,31587.27,31
970,237,53,5,18003.1,1
971,230,297,3,42921.14,22
972,70,162,3,38345.37,36
973,248,531,5,19046.06,25
974,634,59,5,52941.11,7
975,597,483,3,9114.59,2
976,347,432,3,18562.22,48
977,61,143,2,64679.46,46
978,338,64,2,29894.86,36
979,927,37,3,4616.14,26
980,613,83,5,5074.18,8
981,278,43,1,44993.4,32
982,231,359,4,57774.01,50
983,871,234,1,50883.6,1
984,793,201,5,40797.83,24
985,699,19,5,47980.62,24
986,785,387,2,19151.62,27
987,563,142,1,34871.22,39
988,926,377,3,55521.54,27
989,941,60,2,7260.92,37
990,11,233,4,30928.63,50
991,550,582,1,63357.44,0
992,895,256,1,11366.2,8
993,450,185,3,32888.25,22
994,617,251,3,52144.39,25
995,491,126,1,42922.7,34
996,211,507,3,23935.58,14
997,455,310,3,22612.1,18
998,890,251,5,65965.15,20
999,715,555,5,29367.72,22
1000,923,421,5,40808.63,5
1001,209,141,5,45135.19,47
1002,567,216,1,12256.38,50
1003,146,37,2,4266.36,41
1004,783,465,1,25262.31,2
1005,277,285,5,9499.85,5
1006,62,286,5,7396.57,1
1007,884,392,4,27580.68,14
1008,211,389,2,13445.83,34
1009,54,313,1,28198.45,22
1010,960,27,5,43810.8,21
1011,945,269,5,19535.93,1
1012,350,445,4,54614.38,47
1013,771,59,1,50726.36,46
1014,955,295,5,62880.31,36
1015,737,582,5,50979.79,24
1016,479,244,2,42014.67,17
1017,819,281,1,61926.71,49
1018,556,303,3,62272.66,2
1019,631,281,3,49866.83,16
1020,802,13,1,49731.21,42
1021,329,271,2,59785.15,1
1022,451,10,4,36980.37,22
1023,492,570,2,39162.87,37
1024,962,82,3,33042.95,35
1025,322,66,4,24543.47,49
1026,806,283,3,38298.06,8
1027,233,179,2,41509.02,41
1028,51,239,1,46065.39,11
1029,701,519,4,11224.9,2
1030,567,234,-1,51166.37,16
1031,999,264,1,32164.09,22
1032,554,46,5,483.14,6
1033,80,520,4,51221.18,4
1034,243,209,3,33095.79,43
1035,426,74,4,69493.61,9
1036,26,335,5,13996.94,21
1037,999,418,3,41783.49,18
1038,637,32,2,24942.22,18
1039,953,154,-5,4483.56,38
1040,217,321,5,6534.98,47
1041,521,596,3,54086.21,24
1042,851,597,1,44283.73,9
1043,391,81,1,26200.58,14
1044,579,516,5,18486.09,46
1045,429,552,1,11461.95,33
1046,818,53,5,17629.92,33
1047,533,452,3,46862.57,36
1048,301,250,3,35178.0,49
1049,371,237,4,32267.99,7
1050,710,247,4,45740.3,26
1051,371,82,3,29993.4,4
1052,937,371,4,23962.94,28
1053,806,429,2,40634.45,8
1054,948,551,2,21842.2,26
1055,691,599,2,39580.15,50
1056,294,350,3,52668.03,26
1057,432,518,2,34042.42,40
1058,903,203,2,55204.31,0
1059,171,124,4,20287.24,35
1060,729,482,1,40051.31,2
1061,854,442,1,5814.04,4
1062,136,528,5,72011.47,27
1063,363,131,4,29022.16,15
1064,730,301,1,33668.21,21
1065,606,111,1,42519.3,22
1066,973,460,4,47468.48,47
1067,855,447,3,57780.72,44
1068,138,188,5,68550.94,32
1069,86,156,1,19863.96,23
1070,691,465,4,27989.26,11
1071,521,287,1,29217.26,31
1072,350,50,5,10397.38,33
1073,594,521,4,30947.92,24
1074,327,183,2,35907.29,47
1075,904,216,4,12832.4,36
1076,901,322,1,23441.55,10
1077,122,295,3,63332.97,14
1078,907,174,3,71395.43,16
1079,621,109,2,3116.13,9
1080,99,212,5,42945.17,48
1081,173,29,5,31509.67,34
1082,551,200,1,26994.41,1
1083,379,209,3,36798.12,36
1084,437,456,5,20254.84,29
1085,303,113,1,43376.84,27
1086,506,270,1,13475.7,17
1087,750,120,3,58071.46,47
1088,813,228,1,19020.42,32
1089,344,283,4,35774.9,32
1090,689,76,3,11259.28,2
1091,444,103,5,11878.77,35
1092,677,37,1,3706.6,37
1093,386,226,2,32159.55,9
1094,497,192,4,10328.95,12
1095,651,91,5,44049.57,47
1096,220,4,4,40971.21,35
1097,626,214,-2,49233.19,44
1098,270,390,5,522.55,22
1099,496,544,2,41262.53,14
1100,897,300,4,63413.33,40
1101,402,366,5,21522.48,6
1102,225,116,3,40691.03,28
1103,334,254,4,56052.83,29
1104,980,327,1,37492.65,25
1105,722,132,4,60099.66,31
1106,616,422,2,24080.83,17
1107,520,221,4,22631.71,49
1108,331,268,3,54147.69,28
1109,436,409,3,7891.13,17
1110,498,225,3,57086.81,2
1111,316,459,4,54608.59,10
1112,549,212,1,44250.57,39
1113,626,338,-2,64856.45,1
1114,974,22,4,41342.07,45
1115,342,362,5,37069.82,3
1116,532,216,3,12896.53,10
1117,859,549,4,11987.62,14
1118,298,166,3,47058.14,13
1119,567,255,1,52108.63,1
1120,774,540,1,18290.7,50
1121,497,44,2,50337.27,1
1122,236,254,1,59116.55,7
1123,833,387,4,17353.59,47
1124,898,277,1,36147.55,32
1125,740,426,1,44230.53,34
1126,620,156,1,20709.48,50
1127,401,199,5,5401.47,50
1128,332,436,5,48492.76,19
1129,281,470,2,32986.62,41
1130,591,483,4,8145.09,5
1131,228,417,5,2822.23,18
1132,930,547,5,16375.27,1
1133,509,404,3,37606.87,45
1134,111,464,-2,26892.26,1
1135,407,238,4,56924.27,36
1136,112,319,3,7860.91,40
1137,1000,86,1,43209.29,13
1138,886,502,5,35290.96,9
1139,413,485,5,25618.93,36
1140,779,239,1,47591.72,16
1141,422,319,3,9736.79,2
1142,330,579,5,48440.71,0
1143,275,215,5,3342.79,34
1144,512,321,2,5792.2,45
1145,495,527,5,65110.0,46
1146,84,108,4,55838.32,24
1147,131,14,2,51603.98,7
1148,171,203,4,55102.98,7
1149,40,435,4,24778.99,33
1150,499,144,5,51442.77,0
1151,304,121,4,4131.59,46
1152,945,278,5,13666.44,23
1153,578,170,2,42844.26,43
1154,210,381,5,52657.19,30
1155,474,216,3,14433.71,46
1156,873,139,2,48973.04,30
1157,11,326,4,43785.21,30
1158,69,6,3,47692.35,12
1159,711,97,5,62103.05,6
1160,63,480,5,27777.15,22
1161,652,573,2,39823.88,0
1162,951,198,3,29369.66,27
1163,599,314,3,63555.57,25
1164,957,261,5,57723.75,42
1165,208,80,5,36693.72,46
1166,222,287,2,29517.77,6
1167,130,535,5,63315.81,24
1168,339,590,5,54134.84,47
1169,893,485,2,21525.45,50
1170,238,222,1,10211.66,39
1171,151,147,2,25766.79,0
1172,332,80,1,36498.43,28
1173,436,484,3,5564.96,48
1174,121,247,5,41280.9,49
1175,395,486,-3,47390.78,33
1176,325,544,1,41323.9,13
1177,979,171,3,48084.53,27
1178,574,453,4,40565.91,16
1179,702,124,5,24571.64,41
1180,357,183,1,46507.45,29
1181,790,355,4,45053.4,35
1182,898,196,4,47951.87,47
1183,11,201,4,37795.25,12
1184,6,318,3,32039.52,23
1185,938,260,5,57892.1,38
1186,280,35,3,56444.81,25
1187,45,260,3,53220.24,36
1188,844,32,4,29972.82,40
1189,466,503,2,2691.4,41
1190,769,559,1,3543.56,1
1191,628,157,2,30941.7,8
1192,85,430,1,47468.61,40
1193,728,64,3,26244.32,34
1194,285,199,5,5219.11,21
1195,858,325,2,15601.48,37
1196,740,376,5,17582.61,42
1197,413,427,1,11185.52,48
1198,514,152,3,28181.6,28
1199,46,283,5,31203.96,32
1200,420,178,1,48414.91,35
1201,360,121,3,3547.55,44
1202,89,580,4,14154.56,5
1203,187,89,2,31014.89,40
1204,989,21,2,7844.39,13
1205,654,384,4,9696.77,46
1206,966,253,3,33968.87,41
1207,966,196,2,46973.89,24
1208,723,294,2,17478.12,36
1209,324,424,2,27969.32,17
1210,905,205,2,10635.59,16
1211,715,451,3,15024.4,22
1212,593,373,3,20908.0,33
1213,461,175,1,52544.23,37
1214,395,160,5,42362.53,44
1215,445,356,3,22382.86,44
1216,992,516,5,19577.28,50
1217,276,93,5,3823.66,16
1218,224,479,3,5174.43,7
1219,530,191,4,17582.73,37
1220,331,382,5,25960.55,37
1221,923,35,3,57436.92,40
1222,368,9,2,17590.5,21
1223,345,103,2,14185.27,19
1224,167,479,5,5462.25,1
1225,450,468,5,26535.91,27
1226,749,409,4,7722.48,16
1227,741,383,5,55915.13,43
1228,411,308,1,16284.65,14
1229,782,520,1,56727.66,49
1230,276,592,4,9990.22,10
1231,525,171,3,50519.04,44
1232,966,537,2,56219.12,36
1233,770,143,2,66961.31,50
1234,983,56,1,41536.45,49
1235,145,355,4,47823.3,29
1236,1,152,2,36126.89,19
1237,315,83,2,4692.94,13
1238,448,93,2,3151.62,35
1239,866,384,1,11053.25,22
1240,103,483,5,9204.46,44
1241,218,484,4,6528.97,45
1242,249,99,4,21757.22,48
1243,958,137,4,38403.1,18
1244,840,435,5,26671.97,4
1245,356,501,5,37964.4,38
1246,183,241,3,18667.6,32
1247,843,2,5,59446.75,25
1248,937,80,2,36512.4,12
1249,46,217,3,32188.28,21
1250,394,185,4,34148.2,19
1251,397,493,1,15012.39,26
1252,184,168,4,1912.61,6
1253,477,85,3,65582.33,6
1254,672,415,1,20353.11,8
1255,589,520,4,61473.99,0
1256,498,412,4,34073.07,19
1257,436,265,1,11011.27,28
1258,515,382,4,28733.58,34
1259,996,374,1,5930.72,27
1260,545,393,-1,35036.96,21
1261,971,265,2,10719.91,39
1262,746,466,4,250.09,18
1263,41,125,4,18510.67,3
1264,911,379,3,28577.89,43
1265,304,25,5,54906.53,18
1266,366,428,1,55170.58,19
1267,652,37,5,3540.53,46
1268,38,545,4,14291.35,5
1269,548,97,2,67294.0,40
1270,506,442,3,5231.52,29
1271,706,250,5,39009.46,2
1272,79,335,3,11030.43,38
1273,742,104,4,19393.13,46
1274,81,346,3,40510.24,1
1275,189,264,1,33650.77,27
1276,989,120,2,54268.06,19
1277,631,527,5,65030.45,15
1278,711,51,3,51663.39,13
1279,779,448,3,53186.28,49
1280,191,284,5,7799.81,38
1281,409,186,3,55066.62,26
1282,213,20,4,32524.8,17
1283,274,474,5,189.38,40
1284,326,100,2,41851.33,45
1285,333,227,1,24848.78,46
1286,730,472,-5,49738.01,38
1287,337,555,4,33187.12,35
1288,13,352,3,48828.59,28
1289,156,474,4,158.37,44
1290,175,400,3,52440.88,42
1291,873,586,1,56605.95,35
1292,354,86,2,45651.41,33
1293,379,312,3,19367.0,28
1294,691,479,1,5405.95,37
1295,171,361,5,58814.48,48
1296,24,291,5,52153.11,15
1297,385,551,2,19376.94,7
1298,100,406,2,35217.76,7
1299,585,297,2,49405.82,49
1300,797,411,5,24785.0,48
1301,223,429,5,37078.69,49
1302,372,109,3,2966.43,34
1303,402,231,4,46838.54,29
1304,294,461,2,52314.43,11
1305,410,296,-1,29520.36,21
1306,782,476,2,6533.9,6
1307,393,595,4,25167.57,26
1308,194,30,5,52223.9,39
1309,635,516,1,18317.89,46
1310,419,24,3,28721.09,10
1311,583,484,1,6748.64,1
1312,761,399,5,61514.59,12
1313,871,166,4,47631.76,15
1314,180,484,2,5601.72,18
1315,67,32,-2,26616.35,29
1316,251,455,2,55703.86,29
1317,513,114,5,55868.09,10
1318,251,474,1,147.47,2
1319,699,417,5,3490.36,24
1320,73,428,3,62705.29,34
1321,124,547,1,17435.6,46
1322,62,300,4,70029.9,46
1323,788,41,3,30437.66,32
1324,645,451,4,18698.08,6
1325,150,269,5,23072.52,7
1326,740,174,3,61209.96,21
1327,146,249,4,16166.69,6
1328,338,76,4,11280.68,31
1329,771,251,3,55996.34,44
1330,456,339,4,50591.73,36
1331,282,37,2,3585.49,18
1332,27,227,3,24495.08,45
1333,299,315,2,46242.31,19
1334,487,451,3,15352.27,44
1335,132,151,5,45259.02,24
1336,264,234,1,49773.29,37
1337,311,152,5,27466.59,23
1338,739,521,5,32177.45,39
1339,922,175,3,48200.93,37
1340,874,514,3,8424.05,24
1341,887,497,2,21503.9,30
1342,180,496,4,33597.2,4
1343,351,231,3,42675.49,9
1344,285,123,2,19884.57,29
1345,584,13,5,59349.81,47
1346,208,373,1,18688.74,6
1347,975,338,5,54460.67,35
1348,985,548,5,56540.13,3
1349,458,581,5,48966.03,16
1350,817,188,2,55687.12,45
1351,468,182,1,57404.53,17
1352,566,285,-1,10587.8,46
1353,851,66,2,27414.78,3
1354,213,234,2,46107.01,37
1355,489,476,1,6255.26,50
1356,53,327,1,35663.11,7
1357,453,86,4,38465.51,34
1358,604,221,5,26065.17,36
1359,10,596,4,52931.17,7
1360,738,454,2,42304.67,40
1361,630,468,1,23949.17,26
1362,616,278,4,15039.77,21
1363,520,495,5,51464.41,41
1364,307,271,5,56138.92,17
1365,695,575,5,29408.87,28
1366,115,187,4,8529.18,32
1367,482,508,2,25692.04,48
1368,443,312,1,20332.0,28
1369,351,552,2,9378.31,6
1370,782,238,2,55781.68,19
1371,328,544,4,32448.22,19
1372,950,216,5,13432.0,20
1373,161,197,4,2278.86,10
1374,625,161,3,50415.06,30
1375,670,427,3,11836.27,16
1376,484,311,3,50749.45,21
1377,745,363,3,61533.34,27
1378,577,403,4,24810.34,25
1379,57,419,3,35109.92,8
1380,999,468,3,22096.04,45
1381,208,214,3,53752.28,23
1382,25,330,4,25560.16,20
1383,572,574,2,56423.05,39
1384,516,451,3,15100.63,15
1385,165,334,4,40916.89,37
1386,482,48,4,66821.68,45
1387,499,256,3,15026.72,37
1388,385,61,1,9952.92,21
1389,283,551,3,19746.68,18
1390,114,484,2,6619.21,4
1391,333,424,2,28271.03,37
1392,307,588,2,15509.87,28
1393,252,336,5,54967.0,42
1394,267,571,5,35665.52,44
1395,23,144,1,58791.5,44
1396,729,322,3,27662.82,28
1397,766,220,2,46404.09,14
1398,472,371,3,21061.63,45
1399,266,262,5,42222.05,1
1400,144,123,4,20337.94,31
1401,818,50,5,8942.02,32
1402,383,17,-5,22917.66,2
1403,983,517,3,69039.79,31
1404,290,589,3,32424.54,47
1405,78,579,1,57152.62,49
1406,116,545,2,16912.46,5
1407,588,480,5,32495.67,12
1408,770,75,4,10571.36,29
1409,463,156,3,16771.52,41
1410,590,348,4,34767.29,44
1411,758,443,1,2182.68,18
1412,7,400,1,45881.06,20
1413,438,155,3,23260.93,37
1414,691,335,5,12689.83,42
1415,206,589,3,34904.68,45
1416,889,591,2,54012.68,9
1417,212,316,2,21536.08,34
1418,617,41,2,31796.94,4
1419,336,323,2,54874.31,12
1420,311,168,4,2084.61,14
1421,959,223,3,25444.18,28
1422,127,385,1,17271.69,47
1423,875,214,4,49416.81,28
1424,409,204,2,32923.99,37
1425,835,128,1,16158.14,32
1426,936,593,5,49447.76,48
1427,215,124,4,23500.38,22
1428,768,325,4,12551.18,5
1429,819,520,3,57747.24,32
1430,115,468,1,21998.51,26
1431,410,103,3,12044.76,19
1432,857,67,4,71425.32,41
1433,308,235,1,62614.21,24
1434,897,483,1,9912.91,17
1435,748,332,1,21504.97,15
1436,182,579,1,44165.48,9
1437,144,482,1,39143.23,13
1438,888,301,3,36730.35,10
1439,430,177,2,16646.79,9
1440,760,186,3,66113.86,7
1441,806,167,1,25930.95,19
1442,414,383,3,61058.42,1
1443,803,27,3,34735.03,30
1444,36,148,4,42159.15,24
1445,781,538,2,17966.43,0
1446,358,229,1,16927.14,4
1447,116,488,4,12378.98,34
1448,451,138,5,3235.33,0
1449,319,488,4,12101.06,16
1450,132,331,5,50049.41,39
1451,685,99,4,24510.78,36
1452,201,129,2,39807.71,9
1453,231,85,1,66177.87,18
1454,909,108,2,48180.63,11
1455,748,309,3,68759.1,29
1456,685,533,5,66396.39,17
1457,779,135,3,15357.86,42
1458,149,594,1,65903.87,24
1459,648,50,2,11866.95,0
1460,147,35,2,48460.08,20
1461,12,586,4,54136.08,22
1462,193,592,4,9568.95,13
1463,465,270,5,11892.55,47
1464,287,527,3,55702.54,11
1465,262,350,4,64679.05,29
1466,680,99,-3,26555.12,16
1467,65,375,4,53213.04,34
1468,130,97,2,72099.91,7
1469,124,564,3,52076.42,22
1470,315,464,4,26693.63,5
1471,990,517,2,61383.7,32
1472,200,146,2,62480.48,12
1473,752,363,5,64441.6,9
1474,577,544,5,31812.18,34
1475,372,553,2,41606.43,33
1476,171,384,2,9761.37,10
1477,651,232,2,16040.27,39
1478,435,208,3,27948.2,25
1479,304,400,5,61905.88,30
1480,480,330,2,25059.39,19
1481,1,77,-3,34246.49,42
1482,320,214,5,59034.09,4
1483,61,421,2,36490.76,10
1484,783,249,4,19313.8,41
1485,430,401,5,29451.64,22
1486,73,232,3,14088.71,25
1487,127,600,2,43422.75,9
1488,689,283,3,29215.39,7
1489,534,319,5,7749.1,40
1490,613,483,2,9133.85,19
1491,842,128,5,15174.84,29
1492,158,73,3,14175.82,2
1493,391,262,1,40764.39,27
1494,600,173,4,63073.79,14
1495,536,106,1,65706.01,38
1496,983,372,2,49247.59,42
1497,507,443,-4,1943.87,6
1498,886,287,3,35805.43,40
1499,521,337,4,64483.69,16
1500,366,86,1,37209.19,31
1501,249,600,4,43651.3,27
1502,682,273,1,43715.72,45
1503,500,575,5,34491.17,24
1504,622,532,4,13630.97,6
1505,605,101,5,24156.71,48
1506,245,370,5,43457.2,38
1507,432,404,1,33159.65,50
1508,451,472,5,56681.56,2
1509,963,409,-4,7366.9,1
1510,222,581,2,45310.25,21
1511,102,300,4,69512.99,46
1512,468,260,3,56264.95,22
1513,361,255,3,59775.69,3
1514,333,470,3,40729.88,10
1515,215,572,5,19113.08,47
1516,411,357,2,821.84,5
1517,342,361,5,60787.03,14
1518,325,314,1,69011.24,5
1519,655,416,3,47027.83,40
1520,191,392,2,26032.07,45
1521,498,360,3,64110.73,23
1522,773,164,2,58355.9,7
1523,195,596,3,53630.21,44
1524,658,574,3,55775.65,34
1525,183,408,5,42274.69,12
1526,96,93,5,3976.99,42
1527,415,270,2,12921.63,34
1528,363,407,2,48334.79,6
1529,866,301,5,36212.83,5
1530,332,231,4,51620.81,15
1531,562,159,3,15325.85,14
1532,854,225,2,61113.76,28
1533,664,222,2,7666.4,15
1534,988,22,5,47062.79,28
1535,425,570,5,46475.19,12
1536,423,191,5,20266.43,40
1537,590,397,3,7996.14,23
1538,823,270,4,11632.94,15
1539,328,554,3,5260.01,44
1540,138,330,-2,25593.63,37
1541,132,99,5,26140.04,34
1542,322,108,5,48206.55,22
1543,735,568,2,13908.47,36
1544,857,55,4,7787.99,31
1545,606,447,1,61001.2,10
1546,23,574,4,52630.02,3
1547,918,356,4,27378.92,9
1548,66,363,1,71245.46,17
1549,584,259,1,61131.4,31
1550,442,137,4,32320.36,28
1551,318,552,3,9814.59,36
1552,818,521,4,29510.02,34
1553,698,323,1,59909.39,3
1554,730,367,5,4607.04,4
1555,629,66,5,26502.95,10
1556,751,200,2,31090.76,49
1557,778,184,2,28813.57,31
1558,747,123,3,18172.98,25
1559,588,397,4,7243.3,30
1560,142,352,2,45268.94,22
1561,182,441,3,32025.12,11
1562,267,412,2,28802.3,41
1563,649,84,3,32532.98,6
1564,537,264,1,34049.0,3
1565,571,61,3,10092.58,0
1566,987,542,1,4778.38,24
1567,314,29,5,28583.67,4
1568,979,177,2,15292.89,31
1569,187,549,2,12373.01,6
1570,894,159,5,17245.8,11
1571,913,452,2,50558.98,28
1572,32,40,5,42113.47,50
1573,964,124,3,24809.1,6
1574,358,185,5,38477.33,6
1575,510,198,5,28121.63,39
1576,943,346,4,46972.36,35
1577,852,399,4,69675.62,42
1578,568,68,3,49878.82,9
1579,246,503,-2,2959.09,2
1580,367,61,4,12630.07,42
1581,725,102,5,17628.03,41
1582,329,540,-5,18704.65,34
1583,535,404,5,36327.49,18
1584,329,139,4,52549.79,18
1585,967,437,4,31256.58,5
1586,503,25,4,51941.83,35
1587,496,399,3,61255.79,50
1588,790,295,1,64133.57,2
1589,193,92,3,28309.39,47
1590,922,585,5,20637.67,20
1591,757,50,5,8839.17,19
1592,395,193,3,46444.44,3
1593,844,445,5,50615.97,11
1594,521,380,1,6694.59,6
1595,469,191,2,21066.62,4
1596,732,209,4,29471.31,40
1597,628,16,1,48599.01,13
1598,922,120,3,45016.28,15
1599,676,339,2,54808.59,14
1600,381,412,1,28118.09,38
1601,253,265,4,11263.31,45
1602,885,318,2,41571.75,41
1603,755,280,4,37852.45,26
1604,844,424,4,23622.6,12
1605,837,500,3,8959.52,40
1606,710,405,1,54525.36,28
1607,132,229,1,18089.73,7
1608,163,501,1,40103.48,20
1609,172,263,4,60035.83,18
1610,292,584,3,20584.89,7
1611,405,207,1,53791.47,31
1612,206,131,5,31536.54,30
1613,491,112,1,14338.61,24
1614,189,86,1,39044.38,39
1615,380,449,2,63189.06,49
1616,43,516,2,19242.0,46
1617,326,45,5,15187.89,9
1618,350,257,2,40091.1,12
1619,924,58,4,3547.73,18
1620,518,66,2,24578.31,12
1621,344,450,1,54453.53,4
1622,864,252,5,3566.16,35
1623,165,147,5,29670.89,3
1624,115,67,4,63156.14,1
1625,634,174,3,60387.08,9
1626,924,107,2,8595.34,0
1627,577,60,4,8567.63,7
1628,878,230,1,38726.91,4
1629,21,488,5,11256.34,18
1630,703,397,4,8466.87,15
1631,700,503,5,2504.87,40
1632,466,491,2,9082.9,23
1633,230,148,3,51062.76,11
1634,987,398,3,13188.83,23
1635,758,22,4,51752.33,9
1636,44,471,-4,52791.35,34
1637,873,233,4,25424.21,40
1638,362,214,4,55982.73,26
1639,472,464,4,29918.52,29
1640,373,346,3,43611.12,8
1641,741,543,2,38225.53,45
1642,196,583,2,13146.27,46
1643,676,373,4,19577.41,48
1644,812,419,-3,35091.38,13
1645,403,145,4,2224.59,41
1646,464,308,5,13839.62,12
1647,223,346,5,46478.43,42
1648,394,530,4,32467.03,28
1649,25,212,4,39697.5,11
1650,280,577,2,1899.83,36
1651,801,203,2,48123.91,29
1652,252,134,4,17948.97,48
1653,628,544,1,38968.45,50
1654,67,88,1,44764.63,3
1655,340,93,3,3995.29,22
1656,208,155,2,19725.49,4
1657,372,324,5,63569.19,28
1658,487,347,2,1076.09,6
1659,822,576,2,36755.58,9
1660,168,426,1,52510.54,39
1661,420,163,5,4563.73,30
1662,717,288,2,9962.2,42
1663,969,151,4,42354.19,2
1664,139,391,4,23853.95,10
1665,786,21,5,7621.35,23
1666,954,452,5,51561.39,28
1667,916,21,4,8194.34,36
1668,353,348,1,38572.9,4
1669,182,139,5,45618.71,25
1670,939,154,1,6046.22,50
1671,984,202,3,44706.19,50
1672,972,86,3,43756.47,31
1673,17,428,2,53763.1,16
1674,197,526,3,42723.82,1
1675,502,327,2,33915.14,15
1676,718,314,3,60248.87,27
1677,346,42,3,25817.8,48
1678,673,470,1,35686.5,2
1679,134,11,5,13573.67,24
1680,205,482,4,43699.42,44
1681,689,277,4,39461.2,32
1682,875,435,4,29331.07,8
1683,966,355,3,50200.62,31
1684,289,274,1,26437.2,42
1685,87,327,5,44128.47,1
1686,831,132,1,50103.03,11
1687,383,67,2,64197.03,15
1688,798,90,1,39087.97,0
1689,755,350,5,51794.23,37
1690,642,472,3,55469.32,6
1691,628,125,1,19917.0,12
1692,941,84,2,28874.76,5
1693,4,444,2,10057.2,45
1694,82,397,3,7808.09,12
1695,488,203,4,51079.7,11
1696,481,295,5,70736.79,3
1697,454,190,5,35048.56,11
1698,998,203,3,44053.36,34
1699,590,194,1,57012.78,4
1700,193,192,3,11942.31,14
1701,167,405,5,48207.6,26
1702,519,293,2,59382.79,22
1703,754,247,5,36208.02,43
1704,258,289,2,3356.27,4
1705,506,353,1,31007.96,27
1706,82,457,1,12675.4,43
1707,91,327,5,42622.35,23
1708,715,68,5,50148.75,20
1709,462,367,4,5009.61,19
1710,782,501,3,45060.21,47
1711,195,234,5,40369.0,44
1712,362,420,4,31037.49,20
1713,946,413,4,8528.31,29
1714,464,157,2,29804.72,24
1715,430,26,2,43101.79,24
1716,892,153,4,16711.87,27
1717,811,177,2,15096.25,11
1718,223,98,1,44569.68,9
1719,278,346,2,35391.77,25
1720,163,311,5,53075.4,12
1721,499,512,4,45132.01,10
1722,500,62,3,17195.13,4
1723,976,332,4,24979.72,9
1724,241,532,4,17348.7,26
1725,503,14,3,53364.7,21
1726,646,319,5,8635.72,7
1727,614,133,5,1115.88,46
1728,383,132,3,55499.54,30
1729,65,19,4,46315.57,15
1730,215,335,2,14479.49,20
1731,650,488,3,10958.6,36
1732,813,340,2,52650.49,20
1733,801,587,2,12255.91,39
1734,243,256,4,13323.24,1
1735,321,524,1,46459.56,9
1736,639,330,1,23671.19,29
1737,618,273,1,37324.92,49
1738,198,283,2,32951.09,49
1739,61,486,2,46022.06,0
1740,336,365,5,15644.99,9
1741,803,280,3,35590.47,20
1742,620,550,2,8756.29,41
1743,193,124,3,23451.76,47
1744,907,200,5,29582.53,18
1745,255,386,4,4495.54,0
1746,306,268,2,49571.43,1
1747,30,432,1,19619.9,49
1748,932,152,4,33570.58,35
1749,161,455,3,44882.58,17
1750,467,283,2,36575.69,29
1751,292,167,5,22984.42,1
1752,127,54,3,29271.38,23
1753,146,323,4,53134.78,40
1754,445,332,-4,21782.18,39
1755,857,36,-3,45808.95,48
1756,583,41,5,27117.23,45
1757,731,136,4,37642.84,4
1758,144,156,1,19443.5,45
1759,241,95,3,53920.49,21
1760,84,423,3,61848.21,31
1761,411,559,1,4161.84,41
1762,809,406,2,39223.11,5
1763,834,213,4,591.18,48
1764,934,268,2,51202.18,41
1765,700,572,1,15762.08,44
1766,231,491,1,7914.88,48
1767,239,157,2,27777.14,20
1768,397,406,1,38772.97,18
1769,505,25,4,60052.74,2
1770,205,37,2,3686.3,31
1771,8,358,1,56346.35,23
1772,522,169,4,23003.8,34
1773,8,289,3,3942.48,32
1774,398,164,2,66549.0,16
1775,343,201,3,44318.46,25
1776,123,293,4,51947.97,38
1777,991,525,4,14759.16,7
1778,43,397,1,8079.58,13
1779,205,584,3,25801.79,43
1780,220,311,3,56337.93,41
1781,642,236,-5,37832.36,16
1782,223,524,1,45359.03,13
1783,850,186,3,53858.29,46
1784,398,336,4,62264.24,38
1785,772,170,4,45521.56,38
1786,293,255,1,62962.03,0
1787,874,32,5,22396.46,0
1788,970,281,1,50440.03,24
1789,747,582,2,48221.42,23
1790,221,196,4,53594.61,23
1791,78,287,4,33345.35,19
1792,789,36,1,45481.64,16
1793,468,210,1,33634.97,47
1794,976,32,4,23392.72,7
1795,89,241,4,21711.67,37
1796,712,571,3,30194.25,44
1797,577,492,1,26825.41,9
1798,221,67,4,66247.65,1
1799,39,510,4,43901.5,26
1800,180,14,5,57560.94,42
1801,65,288,3,9274.4,12
1802,822,274,1,24689.94,12
1803,241,459,1,68843.34,2
1804,895,577,4,1853.72,44
